item_id	item_name	zone_id	zone_name	source_type	category
29757	Swamp Rat Parts	205	podisease	npc_drop	pre-elemental
15970	Tainted Planar Essence	205	podisease	npc_drop	pre-elemental
28725	Tattered Leperoth Clothing	205	podisease	npc_drop	pre-elemental
29933	Vial of Pus	205	podisease	npc_drop	pre-elemental
31996	A Stripped-out Gear Assembly	206	poinnovation	npc_drop	pre-elemental
31999	Archaic Circuitry	206	poinnovation	npc_drop	pre-elemental
9581	Bellows Crafted Cap	206	poinnovation	npc_drop	pre-elemental
14923	Boiled Leather Cuirass	206	poinnovation	npc_drop	pre-elemental
16094	Broken Drivebelt	206	poinnovation	npc_drop	pre-elemental
9426	Bundle of Super Conductive Wires	206	poinnovation	npc_drop	pre-elemental
29761	Clockwork Carapace	206	poinnovation	npc_drop	pre-elemental
13646	Cog Encrusted Epaulets	206	poinnovation	npc_drop	pre-elemental
9498	Coil of Twisted Platinum Wire	206	poinnovation	npc_drop	pre-elemental
9179	Coiled Spring	206	poinnovation	npc_drop	pre-elemental
27819	Compound Steelshaft Bow	206	poinnovation	npc_drop	pre-elemental
9295	Copper Node	206	poinnovation	npc_drop	pre-elemental
22580	Cord Hilted Spike Driver	206	poinnovation	npc_drop	pre-elemental
27299	Corroded Steel Plate	206	poinnovation	npc_drop	pre-elemental
31453	Decaying Gears	206	poinnovation	npc_drop	pre-elemental
31995	Destroyed Power Source	206	poinnovation	npc_drop	pre-elemental
31452	Disassembled Servo Mechanism	206	poinnovation	npc_drop	pre-elemental
11047	Double Wrapped Wide Belt	206	poinnovation	npc_drop	pre-elemental
22947	Elemental Divining Rod	206	poinnovation	npc_drop	pre-elemental
29112	Ethereal Parchment	206	poinnovation	npc_drop	pre-elemental
27098	Flickering Powersource	206	poinnovation	npc_drop	pre-elemental
16858	Gears	206	poinnovation	npc_drop	pre-elemental
10074	Glowing Steel Shim	206	poinnovation	npc_drop	pre-elemental
24083	Golden Ember Powder	206	poinnovation	npc_drop	pre-elemental
10368	Half Spiked Sprocket	206	poinnovation	npc_drop	pre-elemental
30499	Innovative Clockwork Bolts	206	poinnovation	npc_drop	pre-elemental
30498	Innovative Clockwork Gears	206	poinnovation	npc_drop	pre-elemental
21865	Innovators Hammer	206	poinnovation	npc_drop	pre-elemental
10296	Innovators Ring	206	poinnovation	npc_drop	pre-elemental
9434	Intact Power Cell	206	poinnovation	npc_drop	pre-elemental
29145	Junk Beast Power Source	206	poinnovation	npc_drop	pre-elemental
15878	Knotted Wire	206	poinnovation	npc_drop	pre-elemental
29789	Knuckle Joint	206	poinnovation	npc_drop	pre-elemental
8776	Large Smoothmetal Torque	206	poinnovation	npc_drop	pre-elemental
11404	Lined Burlap Sleeves	206	poinnovation	npc_drop	pre-elemental
14804	Mana Battery - Class Five	206	poinnovation	npc_drop	pre-elemental
9181	Mana Battery - Class Six	206	poinnovation	npc_drop	pre-elemental
29297	Mechanical Clockwork Venom	206	poinnovation	npc_drop	pre-elemental
31986	Melted Circuits	206	poinnovation	npc_drop	pre-elemental
15808	Metal Flecked Wirespun Cape	206	poinnovation	npc_drop	pre-elemental
11320	Metal Flecked Wirespun Sleeves	206	poinnovation	npc_drop	pre-elemental
31991	Metallic Plate	206	poinnovation	npc_drop	pre-elemental
28164	Mini-gyro Shields	206	poinnovation	npc_drop	pre-elemental
31988	Model Identification Plate	206	poinnovation	npc_drop	pre-elemental
29795	Moonstone Crystal	206	poinnovation	npc_drop	pre-elemental
31998	Obsolete Power System	206	poinnovation	npc_drop	pre-elemental
31993	Oxidized Steel Plate	206	poinnovation	npc_drop	pre-elemental
12078	Padding Stitched Gauntlets	206	poinnovation	npc_drop	pre-elemental
28776	Page 11 of Dark Power	206	poinnovation	npc_drop	pre-elemental
28777	Page 13 of Dark Power	206	poinnovation	npc_drop	pre-elemental
28778	Page 17 of Dark Power	206	poinnovation	npc_drop	pre-elemental
28779	Page 19 of Dark Power	206	poinnovation	npc_drop	pre-elemental
28772	Page 2 of Dark Power	206	poinnovation	npc_drop	pre-elemental
28773	Page 3 of Dark Power	206	poinnovation	npc_drop	pre-elemental
28774	Page 5 of Dark Power	206	poinnovation	npc_drop	pre-elemental
28775	Page 7 of Dark Power	206	poinnovation	npc_drop	pre-elemental
21878	Pile Driver	206	poinnovation	npc_drop	pre-elemental
9178	Pinion	206	poinnovation	npc_drop	pre-elemental
9496	Polished Smoothmetal Torque	206	poinnovation	npc_drop	pre-elemental
19095	Polished Tin Mail Boots	206	poinnovation	npc_drop	pre-elemental
9588	Polished Tin Mail Coif	206	poinnovation	npc_drop	pre-elemental
14944	Polished Tin Mail Shirt	206	poinnovation	npc_drop	pre-elemental
20436	Prickly Ball of Wire	206	poinnovation	npc_drop	pre-elemental
15831	Protective Dust Drape	206	poinnovation	npc_drop	pre-elemental
27270	Pulsing Phase Emitter	206	poinnovation	npc_drop	pre-elemental
31980	Recycled Aluminum	206	poinnovation	npc_drop	pre-elemental
31982	Recycled Platinum	206	poinnovation	npc_drop	pre-elemental
31981	Recycled Steel	206	poinnovation	npc_drop	pre-elemental
31989	Refurbished Gear Assembly	206	poinnovation	npc_drop	pre-elemental
12588	Riveted Joint Gauntlets	206	poinnovation	npc_drop	pre-elemental
31992	Rusty Servos	206	poinnovation	npc_drop	pre-elemental
9180	Saltpeter	206	poinnovation	npc_drop	pre-elemental
27286	Self Contained Force Barrier	206	poinnovation	npc_drop	pre-elemental
24771	Sharp Ended Broken Lever	206	poinnovation	npc_drop	pre-elemental
31997	Shattered Servos	206	poinnovation	npc_drop	pre-elemental
26097	Sheetmetal Ulak	206	poinnovation	npc_drop	pre-elemental
31455	Short Circuited Memory Storage	206	poinnovation	npc_drop	pre-elemental
28165	Silicorrosive Grease	206	poinnovation	npc_drop	pre-elemental
28162	Size 12 Sprockets	206	poinnovation	npc_drop	pre-elemental
28280	Size C Spring	206	poinnovation	npc_drop	pre-elemental
29230	Solid Block of Perilium	206	poinnovation	npc_drop	pre-elemental
29131	Spectral Parchment	206	poinnovation	npc_drop	pre-elemental
31990	Spool of Wires	206	poinnovation	npc_drop	pre-elemental
16859	Sprockets	206	poinnovation	npc_drop	pre-elemental
9184	Steel Ball Bearing	206	poinnovation	npc_drop	pre-elemental
25226	Stuck Bearing Persuader	206	poinnovation	npc_drop	pre-elemental
31994	Tarnished Cog	206	poinnovation	npc_drop	pre-elemental
24791	Tarnished Driveshaft	206	poinnovation	npc_drop	pre-elemental
24785	The Weapon's Driveshaft	206	poinnovation	npc_drop	pre-elemental
4319	Tin Star Earring	206	poinnovation	npc_drop	pre-elemental
28279	Tri-coated Metal Casing	206	poinnovation	npc_drop	pre-elemental
28163	Tri-platinum Foil	206	poinnovation	npc_drop	pre-elemental
15817	Wire Mesh Drape	206	poinnovation	npc_drop	pre-elemental
31454	Worn Gearbox	206	poinnovation	npc_drop	pre-elemental
31987	Worn Sprocket Assembly	206	poinnovation	npc_drop	pre-elemental
8785	Woven Shim Choker	206	poinnovation	npc_drop	pre-elemental
26634	A Ball of Skin	207	potorment	npc_drop	pre-elemental
26630	A Blood Raven Beak	207	potorment	npc_drop	pre-elemental
26632	A Blood Raven Tailfeather	207	potorment	npc_drop	pre-elemental
26631	A Blood Raven Talon	207	potorment	npc_drop	pre-elemental
26625	A Broken Spine	207	potorment	npc_drop	pre-elemental
26633	A Mass of Muscle	207	potorment	npc_drop	pre-elemental
26626	A Ragged Section of Skin	207	potorment	npc_drop	pre-elemental
26629	A Tormentors Hoof	207	potorment	npc_drop	pre-elemental
26637	A Venom Drenched Spider Silk	207	potorment	npc_drop	pre-elemental
9325	Adorned Soulstone Mask	207	potorment	npc_drop	pre-elemental
27276	Aegis of Gloom	207	potorment	npc_drop	pre-elemental
10238	Band of Miserable Souls	207	potorment	npc_drop	pre-elemental
10800	Band of the Adorned	207	potorment	npc_drop	pre-elemental
21838	Baton of Torment	207	potorment	npc_drop	pre-elemental
15838	Battlecloak of Lost Souls	207	potorment	npc_drop	pre-elemental
15794	Black Cloak of Malise	207	potorment	npc_drop	pre-elemental
29750	Blood Raven Parts	207	potorment	npc_drop	pre-elemental
29759	Bloody Tormentor Parts	207	potorment	npc_drop	pre-elemental
22503	Blue Diamond	207	potorment	npc_drop	pre-elemental
29492	Boruk Hide	207	potorment	npc_drop	pre-elemental
16282	Brick of Ethereal Energy	207	potorment	npc_drop	pre-elemental
15806	Cape Embroidered with Runes	207	potorment	npc_drop	pre-elemental
22893	Crowned Staff of Anguish	207	potorment	npc_drop	pre-elemental
10037	Diamond	207	potorment	npc_drop	pre-elemental
24605	Dirk of Great Sorrow	207	potorment	npc_drop	pre-elemental
29112	Ethereal Parchment	207	potorment	npc_drop	pre-elemental
16149	Girdle of the Tormentor	207	potorment	npc_drop	pre-elemental
26030	Great Blade of Malise	207	potorment	npc_drop	pre-elemental
26045	Great Lance of Grief	207	potorment	npc_drop	pre-elemental
25849	Greater Poleaxe of Sorrow	207	potorment	npc_drop	pre-elemental
26087	Greatstaff of Misery	207	potorment	npc_drop	pre-elemental
9269	Horrific Neckguard	207	potorment	npc_drop	pre-elemental
28589	Insanity Fangs	207	potorment	npc_drop	pre-elemental
29493	Kaniz Hide	207	potorment	npc_drop	pre-elemental
26628	Large Black Horn	207	potorment	npc_drop	pre-elemental
5431	Lesser Eye of Insanity	207	potorment	npc_drop	pre-elemental
24572	Longblade of Ethereal Terror	207	potorment	npc_drop	pre-elemental
26627	Massive Tusks	207	potorment	npc_drop	pre-elemental
4118	Miserable Bauble	207	potorment	npc_drop	pre-elemental
17172	Mouths of Baraguj Szuul	207	potorment	npc_drop	pre-elemental
22950	Orb of Agony	207	potorment	npc_drop	pre-elemental
22951	Orb of Anguish	207	potorment	npc_drop	pre-elemental
27407	Orb of Infinite Terror	207	potorment	npc_drop	pre-elemental
22952	Orb of Pain	207	potorment	npc_drop	pre-elemental
22953	Orb of Suffering	207	potorment	npc_drop	pre-elemental
16164	Pained Leggings	207	potorment	npc_drop	pre-elemental
10028	Peridot	207	potorment	npc_drop	pre-elemental
24087	Plague Mites	207	potorment	npc_drop	pre-elemental
26635	Putrescent Blood	207	potorment	npc_drop	pre-elemental
24694	Rapier of Curses	207	potorment	npc_drop	pre-elemental
15981	Raw Diamond	207	potorment	npc_drop	pre-elemental
26638	Razor Sharp Spider Fang	207	potorment	npc_drop	pre-elemental
15820	Shaded Cloak	207	potorment	npc_drop	pre-elemental
11405	Shadow-woven Sleeves	207	potorment	npc_drop	pre-elemental
12079	Shadowhide Gloves	207	potorment	npc_drop	pre-elemental
27164	Shield of Unimaginable Horrors	207	potorment	npc_drop	pre-elemental
19091	Slippers of Eternal Nightmares	207	potorment	npc_drop	pre-elemental
29131	Spectral Parchment	207	potorment	npc_drop	pre-elemental
25843	Staff of Agonizing Battle	207	potorment	npc_drop	pre-elemental
21897	Staff of Primordial Ooze	207	potorment	npc_drop	pre-elemental
16285	Strand of Ether	207	potorment	npc_drop	pre-elemental
28288	Strands of Living Chain	207	potorment	npc_drop	pre-elemental
15970	Tainted Planar Essence	207	potorment	npc_drop	pre-elemental
26624	Tooth of the Insane	207	potorment	npc_drop	pre-elemental
27991	Tormented Flute	207	potorment	npc_drop	pre-elemental
20438	Tormented Stone of Souls	207	potorment	npc_drop	pre-elemental
8783	Tormentor's Chain Collar	207	potorment	npc_drop	pre-elemental
22982	Twin-blade of Sorrow	207	potorment	npc_drop	pre-elemental
15843	Unadorned Cloak of Battle	207	potorment	npc_drop	pre-elemental
26636	Venomous Poison Sac	207	potorment	npc_drop	pre-elemental
24568	Whip of Unending Pain	207	potorment	npc_drop	pre-elemental
22898	Withering Staff of Agony	207	potorment	npc_drop	pre-elemental
29960	A Broken Carapace	208	povalor	npc_drop	pre-elemental
25597	A Crystalline Spider's Heart	208	povalor	npc_drop	pre-elemental
29952	A Pile of Dusty Bones	208	povalor	npc_drop	pre-elemental
25599	A Planarian Larvae's Heart	208	povalor	npc_drop	pre-elemental
29949	A Razorfiend Tail	208	povalor	npc_drop	pre-elemental
29948	A Razorfiend Talon	208	povalor	npc_drop	pre-elemental
29950	A Razorfiend Tongue	208	povalor	npc_drop	pre-elemental
25598	A Razorfiend's Heart	208	povalor	npc_drop	pre-elemental
29953	A Shard of Bone	208	povalor	npc_drop	pre-elemental
25796	A piece of the crystalline globe	208	povalor	npc_drop	pre-elemental
25797	A piece of the crystalline globe	208	povalor	npc_drop	pre-elemental
25798	A piece of the crystalline globe	208	povalor	npc_drop	pre-elemental
9958	Band of the Visionary	208	povalor	npc_drop	pre-elemental
22503	Blue Diamond	208	povalor	npc_drop	pre-elemental
13073	Bone Chips	208	povalor	npc_drop	pre-elemental
16282	Brick of Ethereal Energy	208	povalor	npc_drop	pre-elemental
29349	Brick of Valorium	208	povalor	npc_drop	pre-elemental
26866	Cartographers Ink Bottle	208	povalor	npc_drop	pre-elemental
24599	Cartographers Quill	208	povalor	npc_drop	pre-elemental
21879	Club of the Secretive	208	povalor	npc_drop	pre-elemental
29967	Clump of Digested Earth	208	povalor	npc_drop	pre-elemental
15880	Cord of Nobility	208	povalor	npc_drop	pre-elemental
20605	Crescent Symbol of Rhaj	208	povalor	npc_drop	pre-elemental
29229	Crystal Spider Brain	208	povalor	npc_drop	pre-elemental
28286	Crystalline Carapace	208	povalor	npc_drop	pre-elemental
10037	Diamond	208	povalor	npc_drop	pre-elemental
26031	Double-edged Greatsword of Visions	208	povalor	npc_drop	pre-elemental
24084	Dust of Decay	208	povalor	npc_drop	pre-elemental
24581	Engraved Shard of Bone	208	povalor	npc_drop	pre-elemental
29112	Ethereal Parchment	208	povalor	npc_drop	pre-elemental
13689	Forged Shoulderpads	208	povalor	npc_drop	pre-elemental
29965	Frog Skins	208	povalor	npc_drop	pre-elemental
11040	Frogskin Wristband	208	povalor	npc_drop	pre-elemental
16150	Girdle of the Jaded	208	povalor	npc_drop	pre-elemental
2419	Glassy Frog Eye	208	povalor	npc_drop	pre-elemental
14306	Gold Runed Shirt	208	povalor	npc_drop	pre-elemental
25848	Greatsword of Shadows	208	povalor	npc_drop	pre-elemental
7600	Guardians Token	208	povalor	npc_drop	pre-elemental
29763	Hero Parts	208	povalor	npc_drop	pre-elemental
11411	Honorable Armguards	208	povalor	npc_drop	pre-elemental
22973	Honorable Longsword	208	povalor	npc_drop	pre-elemental
8366	Honorary Amulet	208	povalor	npc_drop	pre-elemental
9467	Honorary Faceplate	208	povalor	npc_drop	pre-elemental
29957	Large Shard of Stone	208	povalor	npc_drop	pre-elemental
29966	Larvae Remains	208	povalor	npc_drop	pre-elemental
27698	Longbow of the Intrepid	208	povalor	npc_drop	pre-elemental
9398	Mask of Heroics	208	povalor	npc_drop	pre-elemental
27292	Massive Larvae Carapace	208	povalor	npc_drop	pre-elemental
29958	Massive Pile of Rocks	208	povalor	npc_drop	pre-elemental
21882	Mediators Staff	208	povalor	npc_drop	pre-elemental
29956	Metallic Liquid	208	povalor	npc_drop	pre-elemental
27993	Ornate Horn of the Valorous	208	povalor	npc_drop	pre-elemental
13663	Pauldrons of Heroics	208	povalor	npc_drop	pre-elemental
29959	Pearlescent Pebble Formation	208	povalor	npc_drop	pre-elemental
10028	Peridot	208	povalor	npc_drop	pre-elemental
29964	Poison Frog Legs	208	povalor	npc_drop	pre-elemental
15981	Raw Diamond	208	povalor	npc_drop	pre-elemental
20606	Righteous Amulet of Marr	208	povalor	npc_drop	pre-elemental
10946	Ring of Nobility	208	povalor	npc_drop	pre-elemental
16245	Sacred Water	208	povalor	npc_drop	pre-elemental
29961	Segmented Leg	208	povalor	npc_drop	pre-elemental
29955	Shattered Steel Plate	208	povalor	npc_drop	pre-elemental
29962	Shiny Metallic Orb	208	povalor	npc_drop	pre-elemental
13678	Shoulderpads of the Visionary	208	povalor	npc_drop	pre-elemental
10422	Signet of the Valorous	208	povalor	npc_drop	pre-elemental
29951	Skeletal Remains	208	povalor	npc_drop	pre-elemental
20626	Small Larvae Carapace	208	povalor	npc_drop	pre-elemental
24778	Soldiers Practice Cudgel	208	povalor	npc_drop	pre-elemental
29131	Spectral Parchment	208	povalor	npc_drop	pre-elemental
29954	Steel Fragments	208	povalor	npc_drop	pre-elemental
16285	Strand of Ether	208	povalor	npc_drop	pre-elemental
2484	Trinket of the Enlightened	208	povalor	npc_drop	pre-elemental
20608	Unwavering Shield of Faith	208	povalor	npc_drop	pre-elemental
20607	Unwavering Sword of Faith	208	povalor	npc_drop	pre-elemental
21778	Valiant Metallic Liquid	208	povalor	npc_drop	pre-elemental
28800	Valor Crystals	208	povalor	npc_drop	pre-elemental
28588	Valorium Shards	208	povalor	npc_drop	pre-elemental
21863	Valorous Quarterstaff	208	povalor	npc_drop	pre-elemental
29963	Venomous Liquids	208	povalor	npc_drop	pre-elemental
29968	Worm Guts	208	povalor	npc_drop	pre-elemental
25189	Wrath of Mithaniel	208	povalor	npc_drop	pre-elemental
29904	A Drop of Pure Rain	209	bothunder	npc_drop	pre-elemental
29912	A Wind-Worn Stone	209	bothunder	npc_drop	pre-elemental
29198	Amulet of the Rain	209	bothunder	npc_drop	pre-elemental
29903	An Icy Vial	209	bothunder	npc_drop	pre-elemental
15926	Belt of Thunderous Auras	209	bothunder	npc_drop	pre-elemental
23496	Blackblade of the Rain	209	bothunder	npc_drop	pre-elemental
9423	Blizzard Gem	209	bothunder	npc_drop	pre-elemental
9431	Blizzard Sphere	209	bothunder	npc_drop	pre-elemental
22503	Blue Diamond	209	bothunder	npc_drop	pre-elemental
29428	Bracer of Energy	209	bothunder	npc_drop	pre-elemental
16282	Brick of Ethereal Energy	209	bothunder	npc_drop	pre-elemental
9497	Cap of Drowned Souls	209	bothunder	npc_drop	pre-elemental
6512	Crystallized Rain	209	bothunder	npc_drop	pre-elemental
10037	Diamond	209	bothunder	npc_drop	pre-elemental
22975	Double Edged Stormblade	209	bothunder	npc_drop	pre-elemental
5777	Earring of Thunder	209	bothunder	npc_drop	pre-elemental
29112	Ethereal Parchment	209	bothunder	npc_drop	pre-elemental
27166	Eye of the Sandstorm	209	bothunder	npc_drop	pre-elemental
24088	Fungus Clump	209	bothunder	npc_drop	pre-elemental
24646	Gargoyle Talon	209	bothunder	npc_drop	pre-elemental
27637	Glowing Orb of the Stormwatcher	209	bothunder	npc_drop	pre-elemental
29132	Glyphed Rune Word	209	bothunder	npc_drop	pre-elemental
29911	Grain of Burning Sand	209	bothunder	npc_drop	pre-elemental
22971	Great Blade of Storms	209	bothunder	npc_drop	pre-elemental
25800	Greater Stormwatcher Horn	209	bothunder	npc_drop	pre-elemental
24799	Greatstaff of Thunder	209	bothunder	npc_drop	pre-elemental
24780	Greatstaff of the Four Winds	209	bothunder	npc_drop	pre-elemental
29905	Hailstone	209	bothunder	npc_drop	pre-elemental
21871	Hammer of the Wind	209	bothunder	npc_drop	pre-elemental
29914	Heart of the Windstorm	209	bothunder	npc_drop	pre-elemental
26085	Heavy Windriders Lance	209	bothunder	npc_drop	pre-elemental
20615	Idol of the Wavecrasher	209	bothunder	npc_drop	pre-elemental
29770	Jord Meat	209	bothunder	npc_drop	pre-elemental
4139	Karana's Tear	209	bothunder	npc_drop	pre-elemental
29908	Lightning Encased Signet	209	bothunder	npc_drop	pre-elemental
9422	Lightning Gem	209	bothunder	npc_drop	pre-elemental
9430	Lightning Sphere	209	bothunder	npc_drop	pre-elemental
27649	Longbow of the Stormcaller	209	bothunder	npc_drop	pre-elemental
13670	Mantle of the Rainmaker	209	bothunder	npc_drop	pre-elemental
9441	Mask of Thunder	209	bothunder	npc_drop	pre-elemental
9449	Mask of the Hailstorms	209	bothunder	npc_drop	pre-elemental
29744	Mephit Meat	209	bothunder	npc_drop	pre-elemental
29916	Mephit Talon	209	bothunder	npc_drop	pre-elemental
29915	Mephit Wings	209	bothunder	npc_drop	pre-elemental
29907	Orb of Electricity	209	bothunder	npc_drop	pre-elemental
26797	Orb of Thunderous Spirits	209	bothunder	npc_drop	pre-elemental
16297	Ornate Bracer Mold	209	bothunder	npc_drop	pre-elemental
16346	Ornate Breastplate Mold	209	bothunder	npc_drop	pre-elemental
16293	Ornate Chain Bracelet Pattern	209	bothunder	npc_drop	pre-elemental
16290	Ornate Chain Coif Pattern	209	bothunder	npc_drop	pre-elemental
16294	Ornate Chain Glove Pattern	209	bothunder	npc_drop	pre-elemental
16295	Ornate Chain Pant Pattern	209	bothunder	npc_drop	pre-elemental
16292	Ornate Chain Sleeve Pattern	209	bothunder	npc_drop	pre-elemental
16291	Ornate Chain Tunic Pattern	209	bothunder	npc_drop	pre-elemental
16345	Ornate Gauntlet Mold	209	bothunder	npc_drop	pre-elemental
16344	Ornate Greaves Mold	209	bothunder	npc_drop	pre-elemental
16299	Ornate Helm Mold	209	bothunder	npc_drop	pre-elemental
16353	Ornate Leather Boot Pattern	209	bothunder	npc_drop	pre-elemental
16347	Ornate Leather Helm Pattern	209	bothunder	npc_drop	pre-elemental
16352	Ornate Leather Pant Pattern	209	bothunder	npc_drop	pre-elemental
16349	Ornate Leather Sleeve Pattern	209	bothunder	npc_drop	pre-elemental
16348	Ornate Leather Tunic Pattern	209	bothunder	npc_drop	pre-elemental
16350	Ornate Leather Wristband Pattern	209	bothunder	npc_drop	pre-elemental
16360	Ornate Silk Boot Pattern	209	bothunder	npc_drop	pre-elemental
16357	Ornate Silk Bracelet Pattern	209	bothunder	npc_drop	pre-elemental
16359	Ornate Silk Pant Pattern	209	bothunder	npc_drop	pre-elemental
16355	Ornate Silk Robe Pattern	209	bothunder	npc_drop	pre-elemental
16356	Ornate Silk Sleeve Pattern	209	bothunder	npc_drop	pre-elemental
16354	Ornate Silk Turban Pattern	209	bothunder	npc_drop	pre-elemental
16343	Ornate Vambrace Mold	209	bothunder	npc_drop	pre-elemental
16326	Pants of the Storms	209	bothunder	npc_drop	pre-elemental
29913	Pendant of Thunder	209	bothunder	npc_drop	pre-elemental
10028	Peridot	209	bothunder	npc_drop	pre-elemental
19067	Rain Soaked Sandals	209	bothunder	npc_drop	pre-elemental
15981	Raw Diamond	209	bothunder	npc_drop	pre-elemental
21495	Ring of Thunderous Spirits	209	bothunder	npc_drop	pre-elemental
17168	Ring of Torden	209	bothunder	npc_drop	pre-elemental
9421	Sandstorm Gem	209	bothunder	npc_drop	pre-elemental
29910	Sandstorm Medallion	209	bothunder	npc_drop	pre-elemental
29909	Sandstorm Pearl	209	bothunder	npc_drop	pre-elemental
9429	Sandstorm Sphere	209	bothunder	npc_drop	pre-elemental
21896	Scepter of Lightning	209	bothunder	npc_drop	pre-elemental
29920	Shard of Granite	209	bothunder	npc_drop	pre-elemental
29906	Shard of Pure Energy	209	bothunder	npc_drop	pre-elemental
22996	Shortblade of Lightning	209	bothunder	npc_drop	pre-elemental
29131	Spectral Parchment	209	bothunder	npc_drop	pre-elemental
25223	Staff of Flowing Water	209	bothunder	npc_drop	pre-elemental
20437	Stone of the Firestorm	209	bothunder	npc_drop	pre-elemental
29526	Storm Rider Blood	209	bothunder	npc_drop	pre-elemental
29917	Storm Rider Skin	209	bothunder	npc_drop	pre-elemental
29918	Storm Watchers Horn	209	bothunder	npc_drop	pre-elemental
27289	Stormrider Carapace	209	bothunder	npc_drop	pre-elemental
11879	Stormriders Gauntlets	209	bothunder	npc_drop	pre-elemental
10232	Stormriders Signet	209	bothunder	npc_drop	pre-elemental
29919	Stormwatchers Stone	209	bothunder	npc_drop	pre-elemental
16285	Strand of Ether	209	bothunder	npc_drop	pre-elemental
6508	Tear of the Rainmaker	209	bothunder	npc_drop	pre-elemental
21892	Thundering Mace	209	bothunder	npc_drop	pre-elemental
27997	Thunderous Drum of Karana	209	bothunder	npc_drop	pre-elemental
9424	Tornado Gem	209	bothunder	npc_drop	pre-elemental
9432	Tornado Sphere	209	bothunder	npc_drop	pre-elemental
27168	Twice Forged Steel Bulwark	209	bothunder	npc_drop	pre-elemental
17169	Unadorned Symbol of Torden	209	bothunder	npc_drop	pre-elemental
29768	Vann Toes	209	bothunder	npc_drop	pre-elemental
26747	Wand of the Ice Storm	209	bothunder	npc_drop	pre-elemental
13642	Weatherbeaten Shoulderpads	209	bothunder	npc_drop	pre-elemental
24645	Wicked Shank	209	bothunder	npc_drop	pre-elemental
14965	Wind-worn Chestplate	209	bothunder	npc_drop	pre-elemental
22995	Wind-worn Handblade	209	bothunder	npc_drop	pre-elemental
11022	Windriders Trinket	209	bothunder	npc_drop	pre-elemental
29022	Bear Tooth	210	postorms	npc_drop	pre-elemental
16151	Belt of Raging Nature	210	postorms	npc_drop	pre-elemental
15849	Black Cloak of the Midnight Storm	210	postorms	npc_drop	pre-elemental
22503	Blue Diamond	210	postorms	npc_drop	pre-elemental
29539	Brick of Electrified Copper	210	postorms	npc_drop	pre-elemental
16282	Brick of Ethereal Energy	210	postorms	npc_drop	pre-elemental
27279	Bulwark of Storms	210	postorms	npc_drop	pre-elemental
29023	Cactus Spines	210	postorms	npc_drop	pre-elemental
21891	Carved Jetsam Short Staff	210	postorms	npc_drop	pre-elemental
11484	Charred Wing	210	postorms	npc_drop	pre-elemental
9495	Circlet of the Victor	210	postorms	npc_drop	pre-elemental
22994	Clearmetal Windblade	210	postorms	npc_drop	pre-elemental
10794	Cobalt Ring of the Squall	210	postorms	npc_drop	pre-elemental
10949	Crackling Ring of Lightning	210	postorms	npc_drop	pre-elemental
4324	Crashing Wave Earring	210	postorms	npc_drop	pre-elemental
2628	Curled Entwood Earring	210	postorms	npc_drop	pre-elemental
9482	Darkmetal Visor	210	postorms	npc_drop	pre-elemental
10037	Diamond	210	postorms	npc_drop	pre-elemental
24696	Dirk of the Ravaging Wind	210	postorms	npc_drop	pre-elemental
6511	Earring of the Raging Typhoon	210	postorms	npc_drop	pre-elemental
7124	Earring of the Stormcloud	210	postorms	npc_drop	pre-elemental
11045	Enameled Giant's Finger Ring	210	postorms	npc_drop	pre-elemental
22838	Entwood Mace	210	postorms	npc_drop	pre-elemental
28765	Esoteric Medallion	210	postorms	npc_drop	pre-elemental
28780	Esoteric Medallion	210	postorms	npc_drop	pre-elemental
28783	Esoteric Medallion	210	postorms	npc_drop	pre-elemental
29112	Ethereal Parchment	210	postorms	npc_drop	pre-elemental
11481	Exotic Leaves	210	postorms	npc_drop	pre-elemental
22979	Falchion of Storms	210	postorms	npc_drop	pre-elemental
11485	Fiery Bone Fragment	210	postorms	npc_drop	pre-elemental
11483	Fire Powder	210	postorms	npc_drop	pre-elemental
20518	Fluted Scorpion Stinger	210	postorms	npc_drop	pre-elemental
16155	Girdle of the Storm Giant	210	postorms	npc_drop	pre-elemental
29132	Glyphed Rune Word	210	postorms	npc_drop	pre-elemental
19081	Greatbear Hide Boots	210	postorms	npc_drop	pre-elemental
24588	Greycloud Dirk	210	postorms	npc_drop	pre-elemental
20604	Idol of the Tempest Storm	210	postorms	npc_drop	pre-elemental
29028	Inedible Chunk of Meat	210	postorms	npc_drop	pre-elemental
24779	Ironbound Quarterstaff	210	postorms	npc_drop	pre-elemental
29020	Large Tuft of Fur	210	postorms	npc_drop	pre-elemental
28784	Lightning Crystals	210	postorms	npc_drop	pre-elemental
29017	Living Bark	210	postorms	npc_drop	pre-elemental
11482	Living Root	210	postorms	npc_drop	pre-elemental
29015	Lump of Digested Seaweed	210	postorms	npc_drop	pre-elemental
13643	Mantle of the Falling Rain	210	postorms	npc_drop	pre-elemental
29024	Microscopic Needles	210	postorms	npc_drop	pre-elemental
13693	Midnight Mantle	210	postorms	npc_drop	pre-elemental
7136	Necklace of Curled Cacti	210	postorms	npc_drop	pre-elemental
16095	Padded Steel Woven Belt	210	postorms	npc_drop	pre-elemental
10028	Peridot	210	postorms	npc_drop	pre-elemental
29018	Pile of Leaves	210	postorms	npc_drop	pre-elemental
29025	Pod of Undrinkable Liquid	210	postorms	npc_drop	pre-elemental
